State-0 time=1270,ADDR=88,ADDR_n=13,xR=0.001404,xI=0.000000,InR=0.001404,InI=0.000000
State-0 time=1270,ADDR=89,ADDR_n=77,xR=0.028198,xI=0.000000,InR=0.028198,InI=0.000000
State-0 time=1270,ADDR=90,ADDR_n=45,xR=-0.013306,xI=0.000000,InR=-0.013306,InI=0.000000
State-0 time=1270,ADDR=91,ADDR_n=109,xR=0.002747,xI=0.000000,InR=0.002747,InI=0.000000
State-0 time=1270,ADDR=92,ADDR_n=29,xR=-0.031342,xI=0.000000,InR=-0.031342,InI=0.000000
State-0 time=1270,ADDR=93,ADDR_n=93,xR=-0.001038,xI=0.000000,InR=-0.001038,InI=0.000000
State-0 time=1270,ADDR=94,ADDR_n=61,xR=-0.003113,xI=0.000000,InR=-0.003113,InI=0.000000
State-0 time=1270,ADDR=95,ADDR_n=125,xR=-0.010681,xI=0.000000,InR=-0.010681,InI=0.000000
State-0 time=1270,ADDR=96,ADDR_n=3,xR=-0.010681,xI=0.000000,InR=-0.010681,InI=0.000000
State-0 time=1270,ADDR=97,ADDR_n=67,xR=-0.003113,xI=0.000000,InR=-0.003113,InI=0.000000
State-0 time=1270,ADDR=98,ADDR_n=35,xR=-0.001038,xI=0.000000,InR=-0.001038,InI=0.000000
State-0 time=1270,ADDR=99,ADDR_n=99,xR=-0.031342,xI=0.000000,InR=-0.031342,InI=0.000000
State-0 time=1270,ADDR=100,ADDR_n=19,xR=0.002747,xI=0.000000,InR=0.002747,InI=0.000000
State-0 time=1270,ADDR=101,ADDR_n=83,xR=-0.013306,xI=0.000000,InR=-0.013306,InI=0.000000
State-0 time=1270,ADDR=102,ADDR_n=51,xR=0.028198,xI=0.000000,InR=0.028198,InI=0.000000
State-0 time=1270,ADDR=103,ADDR_n=115,xR=0.001404,xI=0.000000,InR=0.001404,InI=0.000000
State-0 time=1270,ADDR=104,ADDR_n=11,xR=-0.003143,xI=0.000000,InR=-0.003143,InI=0.000000
State-0 time=1270,ADDR=105,ADDR_n=75,xR=0.001434,xI=0.000000,InR=0.001434,InI=0.000000
State-0 time=1270,ADDR=106,ADDR_n=43,xR=-0.008667,xI=0.000000,InR=-0.008667,InI=0.000000
State-0 time=1270,ADDR=107,ADDR_n=107,xR=0.022247,xI=0.000000,InR=0.022247,InI=0.000000
State-0 time=1270,ADDR=108,ADDR_n=27,xR=-0.048584,xI=0.000000,InR=-0.048584,InI=0.000000
State-0 time=1270,ADDR=109,ADDR_n=91,xR=-0.023499,xI=0.000000,InR=-0.023499,InI=0.000000
State-0 time=1270,ADDR=110,ADDR_n=59,xR=-0.024597,xI=0.000000,InR=-0.024597,InI=0.000000
State-0 time=1270,ADDR=111,ADDR_n=123,xR=-0.005981,xI=0.000000,InR=-0.005981,InI=0.000000
State-0 time=1270,ADDR=112,ADDR_n=7,xR=-0.011261,xI=0.000000,InR=-0.011261,InI=0.000000
State-0 time=1270,ADDR=113,ADDR_n=71,xR=-0.042480,xI=0.000000,InR=-0.042480,InI=0.000000
State-0 time=1270,ADDR=114,ADDR_n=39,xR=0.014435,xI=0.000000,InR=0.014435,InI=0.000000
State-0 time=1270,ADDR=115,ADDR_n=103,xR=0.012909,xI=0.000000,InR=0.012909,InI=0.000000
State-0 time=1270,ADDR=116,ADDR_n=23,xR=0.000580,xI=0.000000,InR=0.000580,InI=0.000000
State-0 time=1270,ADDR=117,ADDR_n=87,xR=-0.022552,xI=0.000000,InR=-0.022552,InI=0.000000
State-0 time=1270,ADDR=118,ADDR_n=55,xR=0.004730,xI=0.000000,InR=0.004730,InI=0.000000
State-0 time=1270,ADDR=119,ADDR_n=119,xR=0.025696,xI=0.000000,InR=0.025696,InI=0.000000
State-0 time=1270,ADDR=120,ADDR_n=15,xR=-0.037201,xI=0.000000,InR=-0.037201,InI=0.000000
State-0 time=1270,ADDR=121,ADDR_n=79,xR=-0.007782,xI=0.000000,InR=-0.007782,InI=0.000000
State-0 time=1270,ADDR=122,ADDR_n=47,xR=0.029968,xI=0.000000,InR=0.029968,InI=0.000000
State-0 time=1270,ADDR=123,ADDR_n=111,xR=0.019440,xI=0.000000,InR=0.019440,InI=0.000000
State-0 time=1270,ADDR=124,ADDR_n=31,xR=0.031250,xI=0.000000,InR=0.031250,InI=0.000000
State-0 time=1270,ADDR=125,ADDR_n=95,xR=0.044617,xI=0.000000,InR=0.044617,InI=0.000000
State-0 time=1270,ADDR=126,ADDR_n=63,xR=0.041931,xI=0.000000,InR=0.041931,InI=0.000000
State-0 time=1270,ADDR=127,ADDR_n=127,xR=0.013672,xI=0.000000,InR=0.013672,InI=0.000000
State-1 time=1270,j=0,InR[i]=0.244751,InR[i+1]=0.213501,InI[i]=0.000000,InI[i+1]=0.000000,I0R=0.458252,I0I=0.000000
